Blood Shard|b253393b-fdde-47c4-9288-4b8efb0698b1|Resource
Diamond Shard|6865d8d5-bd2e-43c6-8a68-53d1bde6bc28|Resource
Ruby Shard|1f897193-72a1-487e-a6bd-f3f6e7897c47|Resource
Sapphire Shard|8554b2c8-cf48-467d-bf55-ab45e306ce43|Resource
Wild Shard|cd41bd00-7585-4762-a721-6163bdaee3c3|Resource 
Altar of Nulzann|53289a59-6cb3-4ca0-9f8f-da7931d7b3b0|Artifact
Adaptable Infusion Device|cbf1f848-d447-4914-8daa-c5a9b726595e|Artifact
Ardent Decree|cfae2c46-9d9a-45c8-b777-635cd4b42a91|Artifact
Blood Infusion Device|958607e0-2d95-4c0d-a1cb-44f6db911cfa|Artifact
Bottled Vitae|54baf405-1087-4796-9c9a-2969aff87c00|Artifact
Chaos Gate|4d084491-c1be-481d-9e7a-704976eb91f8|Artifact
Chaos Key|2bf33499-fa29-4430-a63f-075fd220fb01|Artifact
Construction Plans: Crank Rocket|7ee9222e-3b0b-4a72-93a0-7226be00bd4a|Artifact
Construction Plans: Hornet Bot|aa325145-6d3d-474e-b990-608619620fe8|Artifact
Construction Plans: Ingenuity Engine|82623da8-02c8-4743-ae26-fc72455b2685|Artifact
Construction Plans: War Hulk|4335c1aa-5c0d-4a97-b226-3a427ef2fa13|Artifact
Cosmic Totem|1176491e-520b-45aa-ab30-f5401216feac|Artifact
Crucible of Morvarth|ff6ce273-ef93-4edc-ab4a-24e4886d6ca3|Artifact
Dread Launcher|abd8a40e-0235-4586-bd84-58c573030cce|Artifact
Dwarven Armory|7eab17e2-1cae-485b-8079-6c53a44884aa|Artifact
Ebony Pawn|a916c540-9f4e-4af4-8237-78243e437e38|Artifact
Fallen Singularity|a608d2c1-0c86-4738-801c-fc5cb766aac5|Artifact
Fifth Book of D'harsis|960ddbfc-c7f6-4b8d-b0d8-dc289674718b|Artifact
Goblin Cooking Pot|94fb93ca-ae28-4dd6-a3c2-819da125d200|Artifact
Hex Geode|ff11e48c-6597-4758-b0b7-4dc4d832b05c|Artifact
Immortal Tears|2329dbf9-c8b8-4fa2-a124-9d37edc38778|Artifact
Infinity Engine|3cc26124-62ac-4a6b-8ab7-2859cc92b055|Artifact
Ivory Pawn|0f21cc07-670b-4875-933e-882bdc0d31d1|Artifact
Polyberry Pouch|f105d2ea-29f6-4a42-ba6f-94f2d37ce651|Artifact
Pulse Reactor|17e0c317-2dd7-4fef-9800-a1f51aaef1b0|Artifact
Rallying Banner|ab8268db-5031-4816-94bd-d9b544c1e0a2|Artifact
Rootforged Regalia|999085c0-401f-47d0-94aa-27d261b18815|Artifact
Sapper's Charge|9e7e75f2-bc58-4d6c-a383-7553f456a6f1|Artifact
Sapper's Wallbuster|1aed53a8-01b6-47a2-b60b-470e5563ce06|Artifact
Scroll of Yazukan|72851bd0-5c92-4b0c-99fa-22cb894cb614|Artifact
Secret Laboratory|a588496a-5484-4be4-be4a-6c9b319fb5e2|Artifact
Shrine of Prosperity|decb8ca0-0a46-4761-8a51-a68c669d9e1d|Artifact
Silver Rook|49d14532-6289-4b7d-8de5-99e5dd44ca6f|Artifact
Sliver of the Immortal Spear|bef9b56d-b511-456f-98c3-b0755183ef89|Artifact
Teapot of Prosperity|277808a3-6e1a-4294-98b8-670efeb591db|Artifact
Tomb of Nulzann|764b8cb7-c829-49c4-be05-38569123e955|Artifact
Tome of Knowledge|9a6d5f54-64be-4303-943c-30d2f081aab4|Artifact
Underworld Decree|e67db2ea-17c8-42aa-85a0-d459458cf9cb|Artifact
War Drums|35d2e1d7-f189-4b36-9eb6-a4c82ecceef7|Artifact
Warpsteel Widget|6871621d-096d-4975-91a7-312552e16ec2|Artifact
Wild Infusion Device|c4fb7509-bcf8-4b61-9687-4db2b05ac6f3|Artifact
Worker Bot Factory|0551a3ae-92e4-48bf-8466-2f8d55b7a960|Artifact
Brightmoon Totem|c9d5f941-0ea6-41fb-bcb6-d51354a9b34a|Artifact
Chimes of the Zodiac|392747c2-0fbd-415d-beff-06c54ed5d734|Artifact
Construction Plans: Tower Hulk|c913c598-611e-4022-8a16-7b045f5da890|Artifact
Command Tower|171dc660-b8b1-49cf-981d-1de17e8e2478|Artifact
Diamond Infusion Device|b44995df-6f28-4404-8a4e-d900528276b7|Artifact
Dread Monolith|5d6fdcbb-8a6b-47a5-ba56-6a5495570b10|Artifact
Forge of Cadoc|e49b4e51-aa39-4805-886e-d12c6187f73b|Artifact
Hex Engine|e3a05d16-7ee2-4fc2-9dea-c2e3cd28a8e8|Artifact
Induction Coil|026737d3-c496-4e44-9751-107c53e45c93|Artifact
Necropolis Tablet|1b8b693d-b841-4719-9f20-a15d58ef0a5f|Artifact
Resource Optimizing Infusion Device|df327491-1dc6-4908-8d74-1b2f5ffc7653|Artifact
Sapper's Charge|f4cff283-fb53-4413-bf51-9d44a86e1d71|Artifact
Sapphire Infusion Device|ad40b987-36f9-41c6-91f9-98beae11d753|Artifact
Servo Servant|d5192569-f3c0-4151-a237-f9e37d97d381|Artifact
The Fate Rack|98ad94ed-7f87-4850-8fdb-fa58ad034d3e|Artifact
War Bot Bunker|e1ff963c-6959-41e6-84a1-683ad3dfd530|Artifact
Coins of Kismet|da0f76bb-8e96-48c3-b7f5-bf1f88c4688b|Artifact
Drowned Shrine of Ulthar|8724c752-fc65-47fe-8bed-38308aa54b93|Artifact
Eagleclaw Orb|6475a697-8e3b-4cf6-9090-71b1121dd8fd|Artifact
Runic Monolith|07ae4dfb-e431-4666-ba6e-db55e9f140dc|Artifact
Talisman of Vitae|66bf75ef-2cdf-47a5-ae27-b8e015b574b0|Artifact
Construction Plans: Bot Shop|d7d1c442-b5f0-4c8b-9d3d-034a71418510|Artifact
Dwarven Turbine|8a2e9305-86a1-42b1-9bfc-2d75b08811c0|Artifact
Gilded Lyre|2e0ee560-d569-460f-a790-ef063a1ab6cf|Artifact
Shrine of Xinlurgash|3722b1aa-884e-47c5-8bc5-9a164cc9a56e|Artifact
Surge Mechanism|fabdb190-873c-4c9f-8db1-33d922fa31af|Artifact
Volcannon|e7ea9acc-8830-4a37-9c2e-8c795f427032|Artifact
Hex Engine|5ae5082c-3ba6-476e-ab29-129516c29da3|Artifact
Ruby Infusion Device|b96266e7-2f19-4a84-bd28-3b60d6d50cfc|Artifact
Unity Generator|22944316-79de-4f42-bbd7-4790fc6813e1|Artifact
Doppelgadget|cd71512e-2843-48c1-857c-83863ab0ab1a|Artifact
Droo's Unrelenting Fists|e26be84a-16d9-4e9f-bee1-833f35e2c71e|Artifact
Blam Sack|40d1d387-a5d1-44e5-bf0d-93d882e09065|Artifact
Infinity Engine|76c71429-3f93-4f05-9e56-c93ca6881406|Artifact
Chaos Key|8bc14e97-1df4-40b6-88d8-bdb07c7b07aa|Artifact
Motor-Chariot|c962bd68-dee2-4b51-b213-9cca15ab1f9e|Artifact
Servo Slingshot|a9bc834a-32f6-45d2-8e2a-84e0698788e9|Artifact
Gravebane Vial|bd5dcc97-4b41-4a16-ae6d-8de2871ea0ac|Artifact
Locket of Reflection|15ff8319-6330-43e4-8e7b-b87b1be999d6|Artifact
Alarm-o-Matic 3000|d8ff418b-3df1-4d24-be04-d107e4a8af23|Artifact
Tome of Lore|10775b08-a66c-4592-bbf1-f35cb7040cd7|Artifact
Arachnomicon|971cd0b7-e964-473d-843e-48379e1ca2c2|Artifact
Dread End|7fbd7673-9fc6-46a3-bd85-7fe36af93884|Basic Action
Gain Ground|a51dac58-169a-4319-92cf-2a26503e2c8d|Basic Action
Shackling Strands|8c669937-71f2-412a-906c-2fcda889359b|Basic Action
Tomb Swap|a9b76ebd-87d4-4104-a92a-4a71b6ce6549|Basic Action
Lazgar's Vengeance|fef83e9f-3725-4e4d-adc2-7772282ee334|Basic Action
Lanupaw's Sight|9b9b890a-c55a-483b-ae1d-cf1696ad0af2|Basic Action
Absolute Power|58b6e03c-8350-4dac-8bb9-a7a4fefd1cfe|Basic Action
Blood's Favor|c2873fe0-4fd6-425a-ae38-2baf6e17d1be|Basic Action
Evolved Tactics|33c18886-8f18-4f3a-b864-b5878a90e7d3|Basic Action
From The Ashes|1297460e-190c-4713-b0f1-0f505751f447|Basic Action
Consult the Talon|b24e7c9c-a5ea-4e6a-8a6d-b9e0ec0526f9|Basic Action
Parallel Realities|5d9a21a7-7b7c-42dc-a745-90bd2763cfbf|Basic Action
Dread End|6b4c84fc-cbb3-4605-95f9-bab463a6bab6|Basic Action
Rise to the Challenge|12fc750c-ba75-4c49-912a-b9a37ee25b13|Basic Action
Gorge of the Gore God|fcdd814c-34ef-43aa-b035-0d1b546a2e69|Basic Action
Call of the Deepwood|74ce7015-c646-4229-9552-0e21e25321a9|Basic Action
Tale of Trauma|ddbaaa4e-fd97-4da0-97f1-6c417d226075|Basic Action
Wild's Favor|dd66443f-520e-43df-b16d-cc14befadc80|Basic Action
Butcher|269d6f76-4de9-4694-8082-decf6ec67df3|Basic Action
Withering Gaze|64e0dd44-6810-4ffe-b8ce-392c55d207a6|Basic Action
Distract|5a1a5111-0c47-4f89-a1ab-c555c1cbaed7|Basic Action
Tale of Compassion|19b28590-ae3a-4613-9c4f-0c221c5373af|Basic Action
Malevolent Machinations|10e34624-31cb-411f-98c8-682e67aca95a|Basic Action
Tale of Carnage|eea4a357-6e7e-41a5-a22a-dd824b4ed62e|Basic Action
Jurassic Spark|a4ded0f1-381c-4005-9b66-94edc29c168d|Basic Action
Explosive Interlude|f5c8f9d9-43b7-40d4-9cf0-a51a9fb3eca3|Basic Action
Arcane Soil|9d93391a-9655-4cfb-9970-ece1fde4977e|Basic Action
Tale of Insight|adf6f4c3-b2e8-4ac1-b83b-f1777894cb46|Basic Action
Spring Renewal|f7afab52-6fcd-4e10-9032-688735d03e59|Basic Action
Tale of Undeath|d5f19af1-f937-44d6-a671-4847585b933b|Basic Action
Crossing Swords|de73ce68-6692-4cbd-b3eb-da049ceb51d2|Basic Action
Tilling the Soil|dd16d869-d2bb-4082-bb35-0875eae0eacb|Basic Action
Feed the Flames|3043adcd-0913-4a0d-808b-2a616c2209a1|Basic Action
Staunch Resolve|5309ae0f-71c1-40cf-868a-b6c2f8b68225|Basic Action
Dread Deployment|688542c8-3868-49ee-9185-b7833e84734a|Basic Action
Conceal|c6f26513-8ffc-4c77-ad3e-22116e103af4|Basic Action
Rotten Rancor|90738235-9f8d-4a66-a8a4-07d31c501e65|Basic Action
Grim Justice|832b540c-e091-4bb9-b2c9-fba7216091a4|Basic Action
Replicator's Gambit|95e3096e-15fa-4bff-a3af-a44df6dc7c2c|Basic Action
Psionic Flame|5173ab94-10c7-48b0-8c5d-fac8d444bb31|Basic Action
Grace of Tiaanost|175a988b-eb14-4da8-b95c-2336dd5ed8d8|Basic Action
Inflict Doubt|ab77f906-4ac7-42e0-be1e-939ede7d5e11|Basic Action
Skarnbreath|cc430fdd-1650-4a2b-9e05-99c44f657897|Basic Action
Force of the Tomb|b675e0a5-8b51-463e-9941-f6a574976044|Basic Action
Kismet's Reverie|5e775a3f-8609-46ba-838c-28ee2ddfe7e9|Basic Action
Mind Rake|05004a68-8438-40e6-9775-9767255e135b|Basic Action
Judgement|0931730a-c562-475c-b965-1725b0680c48|Basic Action
Quell|0e81ab5a-2329-40e1-a5da-81a47aa16e2d|Basic Action
Swordplay|af2345c1-7dde-44e9-9bc3-d3818679e189|Basic Action
Tectonic Break|940cd852-123f-4d78-8c15-987efe7c90d5|Basic Action
Vexstorm|d1e50247-e2d7-494c-ba85-21682f3dbbdf|Basic Action
Total Meltdown|3904a1ff-205c-4b0e-8852-56584d3dae72|Basic Action
Replicator's Trance|3f42ac2a-36a4-46a0-8758-4608462d88c9|Basic Action
Scheme|bd003f23-8e4a-4d08-80bb-44407f57c6b6|Basic Action
Scorch|21c775cf-028a-4c18-bfeb-34af47c22db6|Basic Action
Underworld Oppression|8c704b33-c746-44df-832b-7a3f3c9858fa|Basic Action
Slash and Dash|19cf6d77-8f39-4953-8db1-707159e3e25a|Basic Action
Bring To Justice|f8b6223f-92a4-4152-92cc-b198d8ba930e|Basic Action
Waltz of the Damned|e43e2ebd-47c3-4f14-a36d-fbd1295999e9|Basic Action
Chastise|e86a3d45-293f-4655-982a-4a03f3a75ab9|Basic Action
Suppressive Fire|d098e9fa-dfc5-49ed-a3e9-83b328d46d76|Basic Action
Mettle|23f82af8-f77b-4851-baa3-773d86b2f239|Basic Action
Noxious Glory|690adefd-0b66-45dc-999a-20d7fb1f2c61|Basic Action
Savvas' Evocation|a1ee55d2-a866-4165-90fb-9e498d37c6b2|Basic Action
Chronic Madness|799b1e4c-11d1-4728-a3b6-a8e3dac76a70|Basic Action
Cleanse|5bc12d6c-3da2-4b87-9fa0-325c42fb8631|Basic Action
Arcane Focus|d13064bf-bd0d-424c-8cdf-e5fa84db9855|Basic Action
Festering Decay|3c1a118e-0ac5-4039-bd23-d1b910272b72|Basic Action
Noxious Glory|bab19ac7-4717-4366-81b6-61f54375fccc|Basic Action
Parallel Evolution|226a1f0c-3392-4748-a21f-3266c45d23a4|Basic Action
Twin Eternities|d4655b7d-eeda-46ee-af37-153785527e69|Basic Action
Slaughtergear's Innovation|a2d5ab1a-f98d-4a12-ad9c-694648a0298b|Basic Action
Mimic|00bdf72f-e483-4442-86d8-ff079796f51a|Basic Action
Purge|a1de97bf-71f2-4200-b25a-3dae8cf7c843|Basic Action
Ragefire|ebe97d0d-97bd-46f4-bab4-e22783167a09|Basic Action
First Blood|20372aa8-bf79-44a3-bdb9-e15759a71491|Basic Action
Flaring Passions|b03451e1-96fa-4bd7-b5a8-a5d6eb08e1dc|Basic Action
Extinction|9e7ac16c-5f12-4148-a5a1-0bbf67db2ccd|Basic Action
Zygmunt's Game|6eeae61f-ff4b-44a7-b54e-0910dfbef798|Basic Action
Born of the Flame|343dee8f-8d15-4dbe-90f1-c61579987486|Basic Action
Brood Bounty|a44be57e-6dc4-43ee-b39c-9f4ddaddd523|Basic Action
Satyr's Song|59640543-88c9-46c6-855e-3fe3514484c8|Basic Action
Midnight Fever|52b81ea1-113f-4040-8045-091ba44c16b2|Basic Action
Relentless Corruption|1b64b6fc-24a4-403c-87a5-370317d249d8|Basic Action
Grim Assimilation|209b5612-af2b-4b47-ad37-cbaa2aed2aeb|Basic Action
Grim Justice|db58fd82-cbc7-4aab-a9b6-bee2025a0cac|Basic Action
Impulse|9df00e6e-24d8-441e-9c00-8e1ae2ddbf41|Basic Action
Infernal Professor|e1ac23d6-7ca4-431a-80ac-fba1091d429b|Basic Action
Iljun's Parade|3ba2ce31-54b1-42dc-919e-b5f96285a014|Basic Action
Crash of Beasts|37e108b6-a24e-44ef-9f2a-230fe641f2a4|Basic Action
Crash of Beasts|e5f59455-cf34-4079-a506-a41076cd5fc3|Basic Action
Wind of Change|b1c31646-3375-4d02-878b-7f6f81445bd0|Basic Action
Subterfuge|924a90d4-d297-42f9-b852-c0f6e4986445|Basic Action
Sylvan Duet|86eca898-00b7-4642-a7c3-0e75a47e03aa|Basic Action
Tale of Destiny|f0fa2f36-4c75-4b57-9419-3b7ce86d677a|Basic Action
Touch of Xentoth|69744127-4a29-4845-9889-3ce9565154e2|Basic Action
Scorch|5caeb3b2-d4c6-48cc-96f6-d6b184915b5a|Basic Action
Song of the Sun|e2af065d-f1b3-4961-8996-bf8f0f86f25e|Basic Action
Soothsaying|6a08203b-64fc-4861-8fb4-1633ba059f08|Basic Action
Skarnbreath|8b2f2738-013c-41ee-89af-7365f2e666de|Basic Action
Sabotage|04a37bb9-4fde-4cd0-8729-5ba59cb25926|Basic Action
Robotic Rapture|b3b93ed8-cd20-423a-bb73-a9c653fd9e82|Basic Action
Psionic Flame|3f6757aa-7acb-4c0d-9a81-23290d204993|Basic Action
Replicator's Gambit|73cd244b-7d9b-4706-a855-926096ad753d|Basic Action
Midnight Convergence|a6cdeaf9-60eb-47ea-8c5b-774750e7bd60|Basic Action
Misfortune|e43d9a57-2516-4748-98e1-034a24380d19|Basic Action
Gore Feast of Kog'Tepetl|55095393-58c6-48a8-9870-93e3098b8f68|Basic Action
Grave Offering|ee79f487-002d-4d7d-9c45-28ad16ee051f|Basic Action
Fearless Fray|fd6f6858-7596-4ed5-9bd2-c6551c0c5338|Basic Action
Dwarven Ballistics Training|b0946aa3-f76a-495e-abe8-a193e800f442|Basic Action
Eternal Youth|ec78ce90-4343-4e2f-a1b9-acadee12c2b0|Basic Action
Corrupted Afterlife|1a75a993-6888-4ffc-ae19-38716c735f8f|Basic Action
Call the Grave|1b5eb250-112d-4cb8-9e96-4e3fae7b9dde|Basic Action
Zodiac Divination|ad2e784c-d3a5-47db-8913-73eac81ce6fe|Basic Action
Airvolution|ae96e960-a446-4c4e-b5bf-9935f0f88a0d|Basic Action
Arachnophobia|bfbfd269-b327-4662-8c6f-3b58044f47fc|Basic Action
Army of Myth|a507d24d-091c-4d90-9617-02fc2932e3db|Basic Action
Azure Fang Decree|cf21a305-611f-4782-9055-5be726215fda|Basic Action
Withering Touch|fac14dac-012f-43bb-804f-4af7a06e75d9|Basic Action
Wrong Turn|14c98150-2a8b-4deb-9a87-68132cd28870|Basic Action
Wellspring|ee49987e-117d-4575-8a67-25b4cd6c8c32|Basic Action
Vuul's Clutch|0a39f2c1-8da8-44de-8502-fea02cda561e|Basic Action
Valor Rising|f0de153c-21fb-4c07-9d90-05c48a6764ea|Basic Action
Unleash the Beast|b3be9055-b294-481c-b538-2a5d5a6c6667|Basic Action
Titania's Majesty|d148837e-2136-47a8-8baf-b94826d5b95d|Basic Action
Taste For Blood|5e1d5e30-5d0c-48fa-8b9d-a56a38625743|Basic Action
Skitter of the Arachnid|340ab3df-9a9d-4912-ab75-4b398e55a243|Basic Action
Skittering Dark|e6792761-8d33-4703-8755-1041538d2f56|Basic Action
Sorrow|80312e23-f8be-4531-b580-f9dacec72927|Basic Action
Shardcall|5edc2061-24d0-426f-ba0f-c9967eef648a|Basic Action
Shardcall|6051adba-5ad5-4304-83b7-b9841aac6507|Basic Action
Spider Nest|5f05d468-5788-40ac-b552-b3aa6e3cd851|Basic Action
Spirit Dance|34b9d06a-8a97-48c3-857b-25af96a5b86f|Basic Action
Spoil|3559d5b9-29bf-4573-8b98-c822e1f76ca3|Basic Action
Staggering Blast|818794fd-4f4a-4c0a-bddf-65bc633e76a0|Basic Action
Steal Intel|33dbb3d3-5004-411f-9a1f-1d05e81c8db0|Basic Action
Seeing Red|1c581908-d08b-4236-8794-80a50aba4d34|Basic Action
Scheme|80db7f86-fdc2-44f1-a00b-1c6ecb4394ce|Basic Action
Scout the Wilds|f331767e-e87a-41a6-bd81-e81511281c82|Basic Action
Shadow Rend|4529074a-1161-4edc-a0f3-50ec5a4e8433|Basic Action
Runts of the Litter|eeca14ff-e8f8-4d2c-93a8-a369ab811493|Basic Action
Rust and Ruin|3defa2a9-9a87-4ad3-9809-b2001715e33b|Basic Action
